Column2;Column3;Column4
0.137373;0.157620;-0.011247
-0.053050;0.142185;-0.117287
0.049473;0.120714;-0.029251
0.213182;0.149207;-0.086406
0.130879;0.063228;0.020531
0.102944;0.162936;-0.025064
0.082589;0.122732;0.066530
-0.100961;0.050267;0.006238
-0.079666;-0.042631;-0.018204
0.000281;-0.027507;-0.073327
-0.019378;0.001151;0.033299
-0.006903;-0.007146;-0.023673
-0.097006;0.085375;-0.070269
-0.269161;0.018434;0.025652
-0.106924;0.138990;0.014624
0.065274;0.132175;0.017901
0.088772;0.045134;0.096624
0.274703;0.164240;0.054122
0.199193;0.002004;0.044687
-0.036675;-0.079299;-0.108981
-0.042717;-0.063163;-0.059021
-0.077616;-0.012401;0.038029
-0.153394;-0.049782;-0.041878
-0.017541;-0.123545;-0.002031
-0.011090;0.008747;0.001801
-0.266281;-0.024325;0.070424
-0.225730;-0.039181;0.034459
-0.088077;-0.044856;0.005121
-0.186334;-0.091748;0.064736
-0.201091;0.030900;0.079767
-0.031029;0.051676;-0.025992
-0.053160;0.022585;0.020062
-0.101046;0.124878;-0.019712
0.072464;0.158547;-0.037801
0.070261;0.128566;-0.034683
-0.001081;0.142008;0.005127
0.166967;0.134558;-0.041561
0.153961;0.180791;0.023241
0.119527;0.057571;-0.046095
0.139051;0.120111;0.003705
0.018462;0.139277;0.044358
-0.165497;0.009289;0.082868
-0.093991;0.067824;0.066310
-0.046672;0.067440;0.111869
-0.155189;0.016404;0.145674
-0.095974;-0.076135;0.117661
-0.074656;-0.133122;0.060445
-0.150880;-0.197283;0.033067
-0.156763;-0.326381;-0.025974
-0.040868;-0.181068;-0.076391
-0.005450;-0.304301;-0.123225
-0.108450;-0.263408;-0.178232
0.011651;-0.182202;-0.228173
-0.110104;-0.235110;-0.045265
-0.072849;-0.054659;-0.027933
0.159662;-0.074185;0.078565
0.116322;-0.065150;0.102941
0.118745;0.011240;0.157337
0.158527;0.002571;0.090130
0.076950;-0.042491;0.063790
-0.007263;-0.017808;0.096734
0.016094;0.032540;0.084253
-0.053905;-0.058871;0.070686
-0.119112;-0.024678;0.080408
-0.119606;-0.022843;0.123648
0.009564;0.011136;0.063546
0.048069;-0.086791;0.057638
0.116383;-0.063669;-0.047060
0.201598;0.033674;-0.060401
0.027678;-0.135323;-0.169132
0.073734;-0.027580;-0.243406
0.096090;-0.002165;-0.257510
0.005401;-0.034786;-0.072668
0.123445;-0.042845;-0.105533
0.164520;-0.018905;0.034593
0.039470;-0.040345;0.124979
-0.078098;0.015910;0.130044
-0.123311;-0.041851;0.122403
-0.245969;-0.013449;0.061043
-0.254556;-0.089309;0.054702
-0.159491;0.108150;0.005622
-0.071274;0.059503;0.056509
0.099349;0.099176;0.009729
0.334027;0.161162;-0.012986
0.228641;0.226884;0.107133
0.035173;0.168416;0.091564
0.070053;0.154919;-0.000225
0.011688;0.112893;0.033439
-0.059843;0.086868;-0.012120
0.216483;0.079407;-0.086558
0.255014;0.026279;-0.081627
0.164282;0.058497;-0.046669
0.134437;-0.032243;-0.005852
0.019024;-0.052147;-0.037954
0.100075;-0.112456;0.031309
0.112959;-0.007987;0.031236
-0.037493;0.017105;0.022918
-0.120565;-0.149728;-0.083104
-0.198827;0.030095;-0.071710
-0.267550;-0.033359;0.034410
-0.155616;0.133973;0.115537
0.097835;0.139460;0.126248
0.232126;0.132102;0.084088
0.120753;0.176176;0.049191
-0.017114;0.003785;-0.054719
-0.040941;0.054626;-0.074731
-0.113619;-0.018631;-0.025144
0.004589;-0.104281;-0.098288
0.066996;-0.025903;-0.004625
-0.051695;0.000602;0.080982
-0.174280;-0.056579;0.046750
-0.040935;-0.178672;-0.073986
0.043596;-0.084365;0.013196
0.030895;-0.075215;-0.021152
0.135786;-0.062822;-0.087071
0.112898;0.030065;-0.112868
-0.051451;0.044238;-0.042440
-0.136452;0.104614;-0.079955
-0.054143;0.111235;-0.035915
0.013287;0.229493;0.117161
0.059977;0.288430;0.097063
0.085501;0.197458;0.117222
0.128187;0.210796;0.041581
0.145704;0.188552;0.107078
-0.024731;0.129535;0.045993
-0.057402;-0.029287;0.022124
-0.013971;-0.000141;0.049942
-0.169190;-0.056073;0.077717
-0.201983;-0.084140;0.051510
-0.091513;-0.147265;0.061080
-0.064988;-0.221509;0.033049
-0.026037;-0.240456;-0.022617
-0.025469;-0.314585;-0.091044
0.006903;-0.251825;-0.119118
0.003247;-0.229434;-0.179751
-0.168561;-0.250563;-0.184457
-0.112075;-0.145534;-0.241801
-0.052257;-0.075355;-0.108950
-0.149494;-0.088919;-0.052552
0.026488;-0.004695;-0.049421
0.142158;0.067647;0.076685
0.093826;0.065428;0.034245
0.122755;0.031869;-0.001671
-0.013885;0.063728;0.083661
-0.153492;-0.009151;0.037858
-0.086691;-0.057731;0.006580
-0.007416;-0.107683;-0.040212
-0.071622;0.043934;0.140682
-0.016394;-0.043735;0.142415
0.045286;-0.051830;0.046585
0.019085;-0.210335;0.059926
-0.010120;-0.061212;0.120597
0.119026;-0.088053;-0.014421
0.135987;-0.257178;-0.158897
0.055997;-0.070277;-0.174100
-0.004877;-0.075697;-0.124842
-0.162104;-0.120643;-0.124366
-0.032415;-0.111920;-0.148241
0.088491;-0.043253;0.022405
-0.072379;0.027706;0.067543
0.008843;-0.006646;-0.016502
0.093429;0.046415;-0.038314
0.013097;0.107479;0.001777
-0.017950;0.103785;-0.010466
-0.032757;0.137015;-0.044777
-0.129158;0.153950;0.053805
-0.270730;0.257572;0.132504
-0.229752;0.128255;0.082599
-0.011627;0.284724;0.089264
0.140717;0.181261;0.144923
0.150910;0.249842;0.096911
0.308253;0.213936;0.020275
0.176122;0.113953;0.016107
0.051597;0.161497;-0.074554
0.066330;0.043940;-0.128254
-0.055028;0.074530;-0.071392
0.003918;-0.025422;-0.109243
0.062620;-0.074904;-0.116164
-0.039537;-0.044204;-0.094871
-0.018261;0.006900;-0.030691
-0.002826;0.061679;-0.062274
-0.098123;-0.037779;-0.024954
-0.056962;0.066331;0.025426
-0.031597;0.065758;0.086688
-0.005219;0.019769;0.070241
0.074832;0.066672;0.125436
0.208323;0.066154;0.120316
0.214237;0.028529;0.036070
0.050163;-0.080805;-0.009666
0.038182;0.031266;-0.023606
-0.023901;-0.063608;0.013946
-0.081644;-0.156110;-0.100839
0.185827;-0.102446;-0.067852
0.155786;-0.061426;0.036765
-0.079111;-0.104287;0.097289
0.005590;-0.233641;-0.001507
-0.014233;-0.240304;0.013769
-0.118660;-0.189340;0.018450
-0.011358;-0.143814;-0.041701
0.013921;0.025980;-0.090757
-0.017694;-0.152593;-0.154882
-0.031225;0.036179;-0.177658
0.009826;0.040550;-0.158025
0.070474;0.103023;-0.095987
0.219492;0.106650;-0.120015
0.274825;0.175024;-0.074944
0.138111;0.183669;0.045816
0.038566;0.209022;0.044132
0.124739;0.213942;0.131857
-0.035338;0.222452;0.189042
-0.042406;0.201963;0.184440
0.031944;0.246751;0.203323
-0.184924;0.138874;0.197617
-0.234330;0.092148;0.195944
-0.081314;-0.072222;0.099248
-0.151429;-0.150478;0.076185
-0.133729;-0.215267;0.032756
0.104390;-0.188091;-0.091496
0.117531;-0.217809;-0.111636
0.098238;-0.254282;-0.276228
0.113411;-0.169016;-0.242045
-0.061827;-0.178910;-0.262972
-0.233976;-0.147326;-0.154204
-0.154951;-0.078812;-0.163774
-0.094772;0.026535;-0.069696
0.041691;0.083583;0.014996
0.203642;0.275153;0.078785
0.181139;0.206791;0.093060
0.108864;0.127072;0.073139
0.075015;0.212076;0.056179
-0.095492;0.139600;0.135567
-0.091843;0.172299;0.121933
0.021489;0.036417;0.189353
0.052464;0.037484;0.229011
-0.046367;-0.025501;0.243267
-0.040190;-0.193827;0.074873
0.019182;-0.136578;0.023162
-0.159528;-0.210610;-0.055238
-0.140797;-0.254843;-0.174497
-0.046214;-0.246314;-0.231712
-0.178863;-0.260092;-0.069403
-0.108120;-0.210286;-0.074645
0.160370;-0.193492;-0.053657
0.166632;-0.145643;-0.006645
0.071921;-0.079970;-0.030667
0.000366;-0.107268;-0.061444
-0.227281;-0.065595;-0.046498
-0.312190;-0.093900;-0.082414
-0.130928;0.018232;-0.106570
-0.005646;0.177176;0.035417
-0.003449;0.238857;0.137624
0.071005;0.314564;0.206582
-0.026177;0.167752;0.245348
-0.112795;0.184656;0.301789
0.016869;0.198049;0.314270
-0.008014;0.143654;0.208968
0.067166;0.077993;0.107060
0.173260;0.080077;-0.004192
0.046482;-0.043174;-0.077794
-0.023004;-0.096826;-0.059754
0.111074;-0.116931;-0.064441
0.057578;-0.149228;-0.058136
-0.026983;-0.164822;-0.058307
-0.047508;-0.186146;-0.159990
-0.083042;-0.160304;-0.175400
-0.106991;-0.172570;-0.161278
-0.094638;-0.127465;-0.186581
-0.003601;-0.037340;-0.119216
-0.036864;0.014386;0.044364
-0.017840;0.206108;0.081195
0.037089;-0.004445;0.113731
0.039390;0.216929;0.141774
-0.078769;0.068001;0.233380
-0.174084;0.080559;0.130447
-0.054155;0.119556;0.139272
-0.089767;0.027907;0.078168
-0.013977;0.118270;0.012988
0.094930;0.107565;0.024639
0.050303;0.034527;0.056283
0.065134;0.008594;0.025951
0.025750;-0.087962;0.046304
-0.073325;0.034826;0.097808
0.079751;0.034308;0.047696
0.117293;0.026974;-0.038003
0.043101;-0.020710;-0.066693
0.049308;0.001834;-0.105545
0.054142;0.018013;-0.258358
0.017620;0.003035;-0.302178
0.027446;0.169776;-0.175516
0.168457;0.169855;-0.179257
0.124092;0.133815;-0.076989
0.058158;0.163454;-0.005712
0.047233;0.193270;0.088354
-0.045812;0.194129;0.148646
-0.041820;0.163161;0.111747
0.117476;0.166819;0.117698
0.035197;0.089904;0.194559
-0.049712;0.040843;0.221016
0.119093;-0.130476;0.165405
0.185052;-0.197631;0.031334
0.127369;-0.289268;0.011871
0.101772;-0.253069;-0.096836
0.017583;-0.291267;-0.138446
-0.100186;-0.483167;-0.292810
-0.126283;-0.408684;-0.263881
-0.094845;-0.323564;-0.230577
-0.107192;-0.114614;-0.054481
-0.065647;-0.102020;-0.092582
-0.044981;-0.024032;-0.051020
-0.045934;-0.042454;-0.009148
0.028252;0.069427;0.017510
0.183983;0.090538;0.023961
0.302876;0.029589;-0.090037
0.334704;0.084491;-0.021347
0.133033;0.105955;-0.022062
-0.083347;0.078096;0.108665
-0.013470;0.016184;0.032829
0.121950;-0.094515;0.060933
0.079880;-0.056232;0.022710
0.023980;-0.021728;0.064980
0.059696;-0.089870;-0.072076
-0.059758;-0.036212;-0.040999
-0.102304;-0.125746;-0.007225
-0.075486;0.034619;-0.017509
0.069504;-0.019704;-0.046535
-0.002326;0.044683;0.043332
-0.161701;0.038508;-0.096463
-0.087460;-0.057042;-0.151317
-0.066184;-0.081055;-0.202351
-0.015014;-0.013882;-0.149932
0.068906;-0.000763;-0.064783
0.050346;-0.003732;-0.059046
0.018542;-0.003098;-0.061670
-0.117696;0.061856;0.004346
-0.202111;0.121994;0.061641
-0.102761;0.010253;0.101738
0.036760;0.093471;0.088446
0.037950;0.071025;0.214852
0.036595;0.093867;0.144453
0.169677;0.146854;0.088025
0.047550;0.128401;0.092285
-0.176727;0.173598;0.114921
-0.128261;0.110332;0.081757
-0.157227;0.168989;0.111283
-0.027550;0.026541;0.044040
0.118776;0.131626;0.022393
0.029308;0.046591;-0.109512
-0.032421;0.011069;-0.109829
-0.073649;0.038057;-0.187405
-0.195544;-0.113486;-0.137525
-0.129756;0.008722;-0.107388
-0.007819;0.018086;-0.112350
-0.104025;0.003675;-0.040267
-0.039147;0.025834;-0.056922
0.037541;-0.036090;0.091760
0.032054;-0.141791;0.001685
0.057139;-0.066991;0.121909
0.167480;-0.115602;0.085077
0.045182;-0.027117;0.113316
-0.105245;-0.184329;0.051901
-0.039775;-0.040028;-0.019547
-0.134981;-0.077202;0.083557
-0.219768;-0.009542;0.050387
0.008129;-0.049861;0.126541
-0.111599;0.013160;0.160199
-0.223478;-0.006652;0.142915
-0.137916;0.141429;0.042313
-0.049541;-0.006591;-0.062256
-0.012335;0.175506;-0.033200
0.148926;0.084467;-0.188265
0.165710;0.154157;-0.232921
0.041966;0.131108;-0.163865
-0.158130;0.142764;-0.066833
-0.018707;0.075194;-0.080504
0.135127;0.026249;0.017877
0.116646;0.034631;0.019055
0.174432;0.072860;0.017993
0.154212;-0.062901;0.018438
0.068430;0.021408;-0.002025
0.106795;-0.074843;-0.042238
0.033238;0.008570;0.110563
-0.087186;0.009192;0.209463
-0.033330;0.008344;0.215932
-0.084708;-0.020240;0.217494
-0.152253;-0.056756;0.079212
0.002118;0.032327;0.078199
0.056834;0.064581;-0.140234
-0.121614;-0.141126;-0.090617
-0.041265;-0.022508;-0.297588
-0.032744;0.030723;-0.062988
-0.152229;0.026889;-0.047121
0.077762;0.059308;-0.028738
0.209739;-0.000361;0.062246
0.048655;-0.016857;0.128140
0.110250;-0.104488;0.001887
0.266744;-0.128489;-0.066266
0.167761;-0.133280;-0.032662
0.087478;-0.027080;0.029381
0.190465;-0.037852;-0.122426
0.042778;-0.041235;-0.038808
-0.098636;0.000273;0.061037
0.022545;-0.002994;0.028111
0.081747;-0.167352;-0.012626
0.011871;-0.020191;0.070753
0.071567;0.051663;0.080311
-0.042443;-0.006865;0.050302
-0.131190;-0.049252;0.034874
-0.001093;0.073737;-0.035781
0.001953;0.078029;-0.002135
0.091287;-0.081171;-0.086332
0.250521;0.092952;-0.110220
0.141175;-0.103989;-0.072411
-0.016681;-0.010633;-0.082091
0.046318;-0.138669;-0.026859
0.083975;-0.009353;-0.006297
-0.032708;-0.110572;0.102556
-0.087741;-0.000800;0.089575
0.015966;0.041696;0.039365
-0.055558;-0.040882;0.022014
0.016674;-0.043619;0.061751
0.117531;0.051218;0.055026
0.009313;0.006766;0.153193
-0.079343;0.037789;0.070100
-0.044035;0.064093;0.098717
-0.166187;0.132016;0.142354
-0.141487;0.165490;0.088611
0.071225;0.120373;-0.094559
-0.020440;0.141953;-0.028183
-0.120345;0.119470;0.018621
0.026573;0.038471;-0.096750
0.095754;-0.023105;-0.093809
0.110463;-0.080817;-9.676304E-5
0.110878;0.031857;0.120133
0.156781;-0.178800;-0.033035
0.146753;-0.310781;-0.061145
0.088919;-0.102788;-0.056684
0.006909;-0.110548;-0.008470
-0.039861;-0.260476;-0.092710
-0.091757;-0.211067;-0.028781
-0.225138;-0.159762;-0.019199
-0.169812;-0.149898;0.019787
0.010418;-0.083695;-0.039553
0.055485;0.008113;0.033653
0.006835;0.092562;0.066170
-0.116170;0.103090;0.085602
-0.137861;0.102791;-0.004778
-0.337042;0.113429;0.151917
-0.304481;0.045634;0.036283
-0.058470;0.143105;0.070759
-0.048766;0.054303;0.015374
-0.063969;0.094147;-0.026614
-0.020898;0.033979;-0.022251
-0.051384;0.090837;-0.015458
0.014135;0.041385;0.007007
0.137257;-0.039461;-0.140131
0.168396;0.088685;-0.026407
0.068277;-0.028866;0.035716
-0.041808;-0.034731;-0.071838
-0.004370;-0.169467;-0.164793
0.021386;-0.073587;0.042972
0.020470;0.013252;0.043949
0.078537;0.016422;0.086639
0.084872;-0.030890;0.038877
-0.035222;0.125877;0.162378
-0.092813;0.046921;0.091174
-0.185260;0.092459;0.070003
0.006280;-0.035322;-0.002843
0.059702;0.067355;-0.011003
0.007971;0.006077;-0.090574
-0.001117;-0.032225;-0.103104
-0.024590;-0.003543;-0.088035
-0.156110;-0.033225;-0.085759
-0.240018;-0.097301;-0.059491
-0.095645;-0.037273;-0.114925
-0.024017;0.010649;0.000953
-0.001209;-0.093077;-0.045314
0.197685;0.011990;-0.077050
0.193401;-0.066028;-0.046223
0.027715;-0.120710;-0.086912
0.080057;0.034863;0.013153
0.019573;0.000627;0.025798
-0.052611;0.094464;0.086145
0.131312;0.063990;0.103032
0.080887;0.116075;0.093658
-0.083444;0.105114;0.161188
0.001275;-0.043911;0.026805
0.079690;0.037356;-0.045107
0.142805;-0.124709;-0.060797
0.162158;0.061539;-0.067846
0.081253;-0.008530;-0.032742
-0.031548;-0.114571;-0.096488
-0.094070;-0.023288;-0.099015
-0.144850;-0.164017;-0.111605
-0.097830;-0.009542;-0.096225
0.091812;-0.060816;-0.160753
0.082089;-0.017296;-0.096128
-0.019580;-0.049361;-0.087559
0.052799;-0.069674;-0.086680
0.111653;0.152676;0.054837
0.096871;0.018269;0.082074
0.153412;0.137533;0.020971
0.163830;0.116087;0.041160
-0.027526;0.160747;0.159583
-0.203472;0.168514;0.129757
-0.044505;-0.043387;0.057394
0.032298;0.176749;0.136251
0.008715;0.024310;0.097698
0.082803;0.155559;0.024865
0.068100;0.135936;-0.057282
-0.070621;0.059704;-0.036892
-0.067619;0.148256;-0.152544
0.047935;-0.064358;-0.150548
0.040721;0.172671;-0.012675
0.211186;-0.057073;-0.157152
0.175506;0.031095;-0.057148
0.106960;-0.094783;-0.104226
0.079556;-0.079019;-0.018748
0.029772;-0.120491;-0.089152
-0.131593;-0.222820;0.004249
-0.104720;-0.038309;-0.015238
-0.132802;-0.111377;0.028966
-0.162244;-0.121399;-0.002947
0.046104;-0.038333;0.081232
0.110402;0.018257;0.103691
0.017303;-0.059371;0.009271
0.068589;0.050987;0.044706
0.093337;0.046927;-0.025815
-0.089883;0.108034;0.067958
0.043541;0.058826;-0.037685
0.124403;0.113795;0.030363
-0.039421;0.104980;0.108934
-0.132265;0.066672;0.081818
-0.045293;0.043775;-0.004241
-0.109499;0.039977;-0.022062
-0.192956;-0.005549;-0.030484
-0.147364;0.105571;-0.069049
-0.163648;0.032071;-0.054914
-0.133198;0.104261;-0.041548
0.010583;0.192136;-0.026419
0.015722;0.169593;0.008893
0.023345;0.227841;0.018078
-0.007361;0.125250;0.002167
-0.067411;0.075414;-0.019193
-0.023730;0.022183;0.021563
0.137354;-0.001263;0.019170
0.182409;-0.017948;0.008838
0.081381;-0.089809;0.035679
0.125410;-0.162353;0.010498
0.064859;-0.102385;0.014752
-0.192162;-0.220028;0.154017
-0.065501;-0.201368;0.063582
0.116975;-0.196899;0.078242
-0.120626;-0.223698;0.044516
-0.109750;-0.195083;0.025060
-0.069657;-0.165273;-0.012272
-0.131673;-0.185298;-0.015635
-0.075699;-0.172649;-0.153087
0.000982;-0.074477;-0.127748
-0.130745;-0.066455;-0.066351
-0.172559;-0.021307;-0.070623
-0.049547;-0.097417;-0.095359
-0.009961;-0.040552;0.014935
0.108510;-0.030829;0.092486
0.146827;0.084229;0.110276
0.089523;-0.026153;0.082691
0.038280;-0.027428;0.011322
0.101150;0.007631;0.044077
0.071323;-0.029031;0.013226
0.093026;-0.064998;0.073573
0.243210;-0.089291;0.071095
0.058628;-0.062657;0.153644
-0.088669;-0.238895;0.098516
0.018853;-0.076776;0.085931
0.092086;-0.159116;0.043003
0.031841;-0.159067;-0.029037
0.065488;-0.149856;-0.135327
0.001696;-0.117565;-0.166795
-0.223393;-0.072466;-0.075634
-0.192187;-0.010980;-0.132972
-0.096335;0.014697;-0.004985
-0.046672;0.099878;0.029991
0.012804;0.049310;0.067683
0.061692;0.192508;-0.017899
0.046330;0.145550;0.018511
0.007855;0.072482;-0.132117
0.069528;0.223879;-0.086113
0.015508;0.102980;0.008344
-0.030327;0.249830;0.139711
0.132203;0.071067;0.144240
0.093575;0.231803;0.225648
0.068967;0.187899;0.297840
0.056376;0.220989;0.165258
0.018542;0.177774;0.076832
-0.009412;0.092166;0.051657
0.037199;0.154358;-0.040303
0.132679;0.114027;-0.098001
0.103878;0.073676;-0.031607
0.183141;0.112771;-0.109030
0.072861;0.070287;0.009918
-0.104330;0.004144;-0.051124
0.010626;-0.032792;-0.031051
0.114577;0.071037;-0.073339
0.016894;-0.084591;-0.034951
0.005285;0.082936;-0.077221
-0.077738;-0.051361;-0.066443
-0.240793;0.033064;-0.003020
-0.107967;-0.025282;0.007770
0.003375;-0.034139;0.057552
0.124696;-0.031061;-0.019553
0.158362;0.006851;0.122794
0.031065;-0.019271;0.066158
-0.144392;-0.047685;0.057900
-0.064988;-0.109201;0.125863
-0.025005;0.001182;0.134042
-0.130183;-0.099624;0.201864
-0.055821;-0.137804;0.032475
0.062943;-0.124063;0.004249
-0.060563;-0.142668;-0.036123
0.005560;-0.175331;-0.178854
0.125508;-0.088791;-0.183572
0.002789;-0.076666;-0.115328
-0.103524;0.012045;-0.086473
-0.012732;-0.025446;-0.225634
0.030669;0.095068;-0.095334
0.068131;0.148549;-0.016349
0.065024;0.176987;-0.030508
0.080923;0.097988;-0.029355
0.005011;0.108430;-0.022812
-0.012921;0.218575;0.042087
-0.023950;0.219764;0.053799
0.078512;0.191545;0.017639
0.221921;0.084076;0.017077
-0.000360;0.190679;0.139223
-0.212468;0.079126;0.225379
-0.153864;-0.179349;0.059957
0.010717;-0.099246;0.007172
-0.126125;-0.213914;0.123099
-0.168536;-0.236506;-0.015708
0.080398;-0.282544;-0.145019
-0.084909;-0.437159;-0.193434
-0.229704;-0.264713;-0.153167
-0.072092;-0.245437;-0.301000
0.000897;-0.270528;-0.264321
0.086746;-0.100959;-0.192745
0.081369;-0.029756;-0.053382
0.027281;-0.061688;-0.117690
0.012151;-0.004860;-0.038924
-0.039196;0.100438;0.050937
-0.170972;0.236388;0.163281
-0.113961;0.116752;0.087170
0.100136;0.149256;0.012567
0.008380;0.202445;0.164941
-0.151356;0.127322;0.205960
0.065592;0.028699;0.069954
0.039763;-0.037882;0.065810
-0.127944;-0.078226;0.126059
0.010522;-0.058121;-0.013804
0.190734;-0.173515;-0.030966
0.246975;-0.104873;-0.111819
0.184472;-0.108920;-0.013414
0.173132;-0.202038;-0.232268
0.040281;-0.125636;-0.126680
-0.162256;-0.198393;-0.102811
-0.229789;0.002931;0.044352
-0.259317;-0.214865;0.067775
-0.209691;-0.095698;0.049356
-0.134810;0.024505;0.078522
-0.241739;-0.031171;-0.002092
-0.051305;0.047128;-0.170896
0.291768;0.077657;-0.254178
0.147907;0.091782;-0.099960
0.064090;0.231639;-0.063196
0.053587;0.169154;0.096105
-0.128920;0.247349;0.128402
-0.024114;0.137235;0.099382
0.048789;0.187625;0.209597
0.176922;0.259949;0.167956
0.206535;0.108747;0.231415
0.193877;0.129590;0.033830
0.207463;0.008674;0.104955
0.040593;0.046567;0.079658
0.051225;0.011813;-0.038045
0.080356;-0.073124;-0.042214
-0.078000;-0.068613;-0.042269
-0.111501;-0.114248;-0.156542
-0.054698;-0.037364;-0.096762
-0.025170;0.014337;-0.091764
0.050157;0.027395;-0.089439
0.172729;-0.057372;-0.197572
-0.049968;0.083150;0.094677
-0.279653;0.002303;0.101396
-0.140571;0.004083;0.042392
0.011083;-0.061992;0.082312
0.025865;0.040416;0.137770
0.070084;0.120458;0.162817
0.060404;-0.093058;-0.022361
-0.047502;-0.003604;0.038151
-0.100161;-0.041314;0.005622
-0.167999;0.139947;0.104845
0.040880;-0.070783;-0.014018
0.197643;0.126060;-0.017673
0.085647;0.134278;0.081269
-0.046196;0.035344;-0.015043
0.197490;0.055004;-0.124842
0.180358;0.100201;-0.012272
0.039519;0.100938;-0.042732
0.122822;0.164600;-0.121132
0.151105;-0.023752;-0.175449
-0.095334;0.151579;-0.021824
-0.004315;0.050359;-0.113839
0.187407;0.046268;-0.147741
0.130342;0.075822;-0.026303
0.026622;0.158632;0.063594
-0.081491;0.168642;0.035136
-0.128853;-0.019045;0.074177
-0.128688;0.094422;0.116019
-0.026110;0.084595;0.161572
0.005181;-0.004146;0.165106
0.066660;0.026316;0.126266
0.125026;-0.108414;0.069179
-0.012543;-0.128830;0.014148
0.042155;-0.292742;-0.035818
0.050511;-0.172259;-0.014201
-0.037450;-0.253392;-0.030642
-0.032348;-0.290036;-0.060401
0.040550;-0.148210;-0.086461
0.004345;-0.146046;-0.086302
-0.090628;-0.138554;-0.092454
0.044218;-0.052403;-0.140259
-0.056303;0.004815;-0.064545
-0.298585;-0.034499;-0.116536
-0.190911;0.054108;-0.041152
-0.073350;0.165386;0.005414
-0.074430;0.097982;0.036601
0.105031;0.079004;-0.033297
0.173986;0.155730;0.021471
0.080716;0.070982;0.123453
0.143940;0.038581;-0.009202
0.313526;-0.088511;-0.068011
0.271926;-0.049739;0.047867
0.175073;-0.114236;0.053421
0.081222;-0.080811;0.045346
-0.061119;-0.236981;0.095165
-0.115267;-0.231891;0.038401
-0.111190;-0.147112;0.035649
-0.210094;-0.241773;-0.018735
-0.192333;-0.172247;-0.013761
-0.179913;-0.202203;-0.003637
-0.339184;-0.190151;0.022930
-0.236124;-0.189992;-0.041274
-0.045995;-0.059615;-0.036111
-0.067930;0.039959;-0.007957
-0.074515;-0.010029;-0.034524
0.121333;0.051432;-0.144665
0.140497;0.114453;-0.038888
-0.034826;0.134668;0.064943
0.043376;0.190313;0.012878
0.062595;0.107662;0.188358
-0.110140;0.230249;0.225062
0.017052;0.131151;0.182561
0.109468;0.207267;0.160919
-0.031353;0.170318;0.216396
-0.023480;0.128602;0.063704
0.031511;0.088734;-0.018619
-0.098513;0.025987;0.047556
-0.036303;0.052761;0.033921
0.164764;-0.024709;-0.056318
0.079794;-0.118308;-0.067907
-0.044786;-0.152989;-0.045833
-0.081900;-0.061389;-0.081066
-0.238114;-0.176508;-0.102994
-0.134120;-0.122466;-0.024716
0.040568;-0.005780;0.012048
-0.066160;-0.130104;0.019122
-0.000391;-0.029244;-0.016453
-0.023931;-0.011151;-0.015330
-0.204052;-0.082640;-0.106131
-0.047789;-0.075904;-0.164579
0.073691;0.098390;-0.009123
0.064914;0.065331;-0.001555
0.091000;0.090368;0.088159
0.140491;0.071299;0.095586
-0.125496;0.193215;0.274863
-0.250980;0.078340;0.274319
-0.079056;0.014337;0.155329
-0.042467;0.117093;0.239850
-0.076999;-0.026044;0.125583
0.089541;0.041452;-0.066321
0.187273;0.028541;-0.107418
0.089248;0.166423;-0.111520
0.142859;0.124353;-0.169572
0.105776;0.110034;-0.261550
0.001947;0.216521;-0.105490
0.010729;0.223275;-0.119875
0.099288;0.195099;-0.117415
0.265401;0.113643;-0.175199
0.232236;0.218544;0.024938
0.034245;0.148244;0.019109
-0.176770;-0.000452;0.090863
-0.241062;-0.004768;0.187205
-0.186852;0.020652;0.199020
-0.117183;-0.116851;0.163092
0.059678;-0.132244;0.069276
0.133381;-0.124849;0.036021
0.016991;-0.316084;-0.125630
0.058872;-0.382672;-0.184683
0.105721;-0.217925;-0.123384
0.044401;-0.190090;-0.057758
-0.008173;-0.227770;-0.090232
0.045427;-0.074002;-0.097287
0.043657;-0.118211;-0.092558
-0.131471;-0.005768;-0.025748
0.054423;-0.078927;-0.139734
0.190392;0.043720;-0.036806
0.157361;-0.038815;-0.079290
0.075229;0.070299;-0.009227
0.038536;0.061503;0.005634
-0.044097;0.072116;-0.009910
0.071982;-0.014260;-0.111819
0.151129;-0.028537;-0.151275
0.173846;0.018184;-0.065253
0.309882;0.003144;-0.111898
0.262008;-0.091559;-0.096573
0.174743;-0.067613;0.002753
0.055167;-0.098112;0.136086
-0.110268;0.009612;0.195371
-0.105428;-0.153001;0.100316
-0.096536;-0.126038;0.047788
-0.042369;0.013782;-0.074120
-0.087454;-0.123996;-0.066308
-0.088126;-0.059719;-0.206336
-0.033288;-0.047429;-0.207813
-0.195440;0.026090;-0.054810
-0.190331;0.028443;-0.147125
-0.019531;0.125969;-0.038991
0.036650;0.173817;-0.044472
0.015588;0.196196;-0.025552
0.050517;0.107205;-0.096360
-0.010803;0.134735;0.011383
0.040910;0.148531;0.043027
0.153772;0.100585;0.035752
0.210173;0.126018;0.086859
0.113222;0.117416;0.172814
-0.038231;0.068598;0.138314
-0.092984;0.044958;0.098436
-0.197240;-0.035267;0.128701
-0.101236;0.055681;0.034849
0.044792;0.041928;0.041843
-0.017254;0.105321;0.074806
0.054075;0.032552;-0.036788
